SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2773274,271357,Consumer loans,5328.495,43551,39051,4500,43551,WEDNESDAY,19,Y,1,0.112532642,,,XAP,Approved,-117,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,40,Connectivity,10,high,POS mobile with interest,365243,-78,192,365243,365243,0
1440298,392319,Consumer loans,2881.665,20655,19921.5,2250,20655,SUNDAY,17,Y,1,0.110522723,,,XAP,Approved,-1925,Cash through the bank,XAP,"Spouse, partner",New,Mobile,POS,XNA,Country-wide,40,Connectivity,10,high,POS mobile with interest,365243,-1893,-1623,-1683,-1680,0
2567524,309307,Consumer loans,6810.48,44460,48370.5,0,44460,THURSDAY,13,Y,1,0,,,XAP,Approved,-870,Cash through the bank,XAP,Unaccompanied,New,Photo / Cinema Equipment,POS,XNA,Country-wide,40,Connectivity,10,high,POS mobile with interest,365243,-839,-569,-809,-804,0
2089248,393391,Cash loans,,0,0,,,WEDNESDAY,7,Y,1,,,,XNA,Canceled,-267,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1426902,152739,Cash loans,,0,0,,,WEDNESDAY,6,Y,1,,,,XNA,Canceled,-413,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1828072,144577,Cash loans,,0,0,,,MONDAY,9,Y,1,,,,XNA,Refused,-204,XNA,SCOFR,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1719722,277739,Cash loans,70667.73,1237500,1327342.5,,1237500,MONDAY,11,Y,1,,,,XNA,Approved,-663,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30,middle,Cash X-Sell: middle,365243,-633,237,-633,-629,1
1501580,163304,Cash loans,14167.485,247500,280989,,247500,TUESDAY,13,Y,1,,,,XNA,Refused,-396,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30,middle,Cash X-Sell: middle,,,,,,
2630082,426405,Consumer loans,6213.87,62145,55930.5,6214.5,62145,MONDAY,11,Y,1,0.108909091,,,XAP,Approved,-2876,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Regional / Local,150,Consumer electronics,10,low_normal,POS household without interest,365243,-2845,-2575,-2575,-2569,0
1309038,294197,Consumer loans,3496.14,34965,31468.5,3496.5,34965,TUESDAY,15,Y,1,0.108909091,,,XAP,Approved,-2498,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Regional / Local,150,Consumer electronics,10,low_normal,POS household without interest,365243,-2467,-2197,-2197,-2192,0
1263918,346131,Consumer loans,3887.82,48153.96,38520,9633.96,48153.96,MONDAY,20,Y,1,0.217889832,0.189122181,0.835095137,XAP,Approved,-267,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,35,Connectivity,12,middle,POS mobile with interest,365243,-233,97,-143,-135,0
1784946,119114,Consumer loans,9551.97,45945,45945,0,45945,THURSDAY,17,Y,1,0,,,XAP,Approved,-1272,Cash through the bank,XAP,,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,26,Connectivity,6,high,POS mobile with interest,365243,-1229,-1079,-1109,-1101,0
1110673,380818,Consumer loans,5574.465,54450,49005,5445,54450,MONDAY,16,Y,1,0.108909091,,,XAP,Approved,-880,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Stone,306,Consumer electronics,10,low_normal,POS household with interest,365243,-849,-579,-669,-663,0
1234207,250374,Consumer loans,6872.445,38205,33705,4500,38205,MONDAY,15,Y,1,0.128279259,,,XAP,Approved,-1608,XNA,XAP,,New,Mobile,POS,XNA,Country-wide,25,Connectivity,6,high,POS mobile with interest,365243,-1569,-1419,-1419,-1413,0
2210150,170688,Consumer loans,15916.905,147055.5,143266.5,14706,147055.5,MONDAY,16,Y,1,0.101385817,,,XAP,Approved,-1589,Cash through the bank,XAP,"Spouse, partner",New,Audio/Video,POS,XNA,Country-wide,1700,Consumer electronics,10,low_normal,POS household with interest,365243,-1558,-1288,-1288,-1282,0
1048627,261279,Consumer loans,14778,143550,75091.5,72000,143550,SUNDAY,16,Y,1,0.533100454,,,XAP,Refused,-1331,Cash through the bank,LIMIT,,Repeater,Mobile,POS,XNA,Country-wide,15,Connectivity,6,high,POS mobile with interest,,,,,,
1484918,121933,Consumer loans,27467.235,134955,133582.5,22500,134955,TUESDAY,14,Y,1,0.156997392,,,XAP,Approved,-490,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,56,Connectivity,6,high,POS mobile with interest,365243,-456,-306,-306,-303,0
2363657,104532,Consumer loans,7329.06,38844,36517.5,4050,38844,SUNDAY,14,Y,1,0.108727878,,,XAP,Approved,-2487,XNA,XAP,"Spouse, partner",New,Mobile,POS,XNA,Stone,40,Connectivity,6,high,POS mobile with interest,365243,-2455,-2305,-2305,-2298,1
1894113,297319,Consumer loans,5497.47,29025,27391.5,2925,29025,THURSDAY,12,Y,1,0.105077793,,,XAP,Approved,-2476,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,28,Connectivity,6,low_normal,POS mobile with interest,365243,-2434,-2284,-2344,-2319,1
1475607,406990,Cash loans,,0,0,,,WEDNESDAY,10,Y,1,,,,XNA,Canceled,-141,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2124191,102135,Cash loans,,0,0,,,THURSDAY,16,Y,1,,,,XNA,Refused,-263,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1567327,265172,Cash loans,11871,450000,450000,,450000,SUNDAY,11,Y,1,,,,XNA,Approved,-415,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Stone,53,Consumer electronics,60,low_action,Cash X-Sell: low,365243,-385,1385,365243,365243,0
1153883,184550,Consumer loans,8132.67,75136.5,73201.5,7515,75136.5,MONDAY,19,Y,1,0.101398328,,,XAP,Approved,-1949,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,1200,Consumer electronics,10,low_normal,POS household with interest,365243,-1918,-1648,-1648,-1642,0
1980664,331978,Revolving loans,5625,112500,112500,,112500,MONDAY,16,Y,1,,,,XAP,Approved,-139,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Country-wide,1200,Consumer electronics,0,XNA,Card X-Sell,-138,-93,365243,365243,365243,0
2424565,198700,Consumer loans,8278.83,82557,82147.5,8257.5,82557,THURSDAY,11,Y,1,0.099476447,,,XAP,Approved,-252,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,1200,Consumer electronics,12,middle,POS household with interest,365243,-221,109,365243,365243,0
2007998,323394,Consumer loans,14132.205,70636.5,74817,7065,70636.5,SUNDAY,12,Y,1,0.093969704,,,XAP,Approved,-906,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,1200,Consumer electronics,6,middle,POS household with interest,365243,-875,-725,-725,-717,0
2445507,160891,Consumer loans,6907.41,124200,150430.5,0,124200,SATURDAY,14,Y,1,0,,,XAP,Approved,-640,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,1200,Consumer electronics,24,low_action,POS household without interest,365243,-609,81,365243,365243,0
1595548,186952,Consumer loans,25091.82,181341,194706,0,181341,MONDAY,17,Y,1,0,,,XAP,Approved,-1645,Cash through the bank,XAP,Family,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,1200,Consumer electronics,10,high,POS household with interest,365243,-1614,-1344,-1344,-1338,0
2770062,305200,Consumer loans,1374.165,32994,29488.5,3505.5,32994,TUESDAY,18,Y,1,0.115712196,,,XAP,Approved,-2699,Cash through the bank,XAP,Family,New,Photo / Cinema Equipment,POS,XNA,Country-wide,1360,Consumer electronics,24,low_action,POS household without interest,365243,-2668,-1978,-2008,-1994,0
1153890,384553,Consumer loans,6725.655,54180,33246,22500,54180,THURSDAY,14,Y,1,0.439574955,,,XAP,Approved,-1973,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,6,high,POS mobile with interest,365243,-1938,-1788,-1788,-1774,0
1856525,373312,Consumer loans,4155.615,32386.5,40059,0,32386.5,SATURDAY,16,Y,1,0,,,XAP,Approved,-1179,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,1200,Consumer electronics,12,middle,POS household with interest,365243,-1148,-818,-848,-842,0
1033676,334623,Consumer loans,6305.85,53991,52866,5400,53991,MONDAY,17,Y,1,0.100935209,,,XAP,Approved,-1077,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,1200,Consumer electronics,10,middle,POS household with interest,365243,-1046,-776,-1016,-1008,0
1987335,166147,Consumer loans,6431.355,36765,34726.5,3676.5,36765,MONDAY,14,Y,1,0.1042638,,,XAP,Approved,-2591,Cash through the bank,XAP,Family,New,Photo / Cinema Equipment,POS,XNA,Country-wide,486,Consumer electronics,6,middle,POS household without interest,365243,-2560,-2410,-2410,-2403,1
1751103,158005,Consumer loans,,392850,392850,,392850,THURSDAY,12,Y,1,,,,XAP,Refused,-1472,Cash through the bank,LIMIT,Unaccompanied,Repeater,Consumer Electronics,XNA,XNA,Stone,396,Consumer electronics,,XNA,POS household with interest,,,,,,
1086194,200159,Consumer loans,15588.945,164025,147622.5,16402.5,164025,FRIDAY,10,Y,1,0.108909091,,,XAP,Approved,-1259,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Stone,396,Consumer electronics,12,middle,POS household with interest,365243,-1227,-897,-957,-949,0
1655539,208534,Cash loans,47602.71,1804500,1804500,,1804500,SUNDAY,9,Y,1,,,,XNA,Refused,-383,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_action,Cash X-Sell: low,,,,,,
1827301,350354,Cash loans,,0,0,,,THURSDAY,10,Y,1,,,,XNA,Canceled,-334,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1257715,235076,Consumer loans,12118.41,63351,66694.5,0,63351,SATURDAY,14,Y,1,0,,,XAP,Approved,-1088,Cash through the bank,XAP,Unaccompanied,Repeater,Homewares,POS,XNA,Country-wide,2200,Consumer electronics,6,middle,POS household with interest,365243,-1055,-905,-1025,-1017,0
1895071,175509,Consumer loans,5908.77,45468,44293.5,4549.5,45468,MONDAY,10,Y,1,0.101443791,,,XAP,Approved,-2809,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,602,Consumer electronics,10,low_normal,POS household with interest,365243,-2777,-2507,-2507,-2502,1
2228366,375686,Consumer loans,8961.615,82795.5,80662.5,8280,82795.5,TUESDAY,11,Y,1,0.101387669,,,XAP,Approved,-2590,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,602,Consumer electronics,10,low_normal,POS household without interest,365243,-2559,-2289,-2289,-2284,1
1570725,282530,Consumer loans,6249.87,62505,56254.5,6250.5,62505,MONDAY,6,Y,1,0.108909091,,,XAP,Approved,-2483,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Regional / Local,130,Consumer electronics,10,low_normal,POS household without interest,365243,-2442,-2172,-2172,-2169,0
1535280,438338,Consumer loans,2514.42,24021,21546,2475,24021,FRIDAY,13,Y,1,0.112214312,,,XAP,Approved,-2800,XNA,XAP,,New,Mobile,POS,XNA,Country-wide,25,Connectivity,12,low_normal,POS mobile with interest,365243,-2758,-2428,-2458,-2455,0
2787775,437337,Consumer loans,8182.17,43416,45567,0,43416,THURSDAY,14,Y,1,0,,,XAP,Approved,-1343,Cash through the bank,XAP,Other_B,Repeater,Consumer Electronics,POS,XNA,Country-wide,1350,Consumer electronics,6,low_normal,POS household with interest,365243,-1312,-1162,-1162,-1158,0
2712145,178541,Consumer loans,7397.775,133186.5,161316,0,133186.5,WEDNESDAY,18,Y,1,0,,,XAP,Approved,-171,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,1350,Consumer electronics,24,low_action,POS household without interest,365243,-141,549,365243,365243,1
2224419,200094,Consumer loans,12321.945,104382,102208.5,10440,104382,FRIDAY,13,Y,1,0.100934403,,,XAP,Approved,-1037,Cash through the bank,XAP,Children,Repeater,Computers,POS,XNA,Country-wide,1350,Consumer electronics,10,middle,POS household with interest,365243,-1006,-736,-736,-705,0
1076320,431394,Consumer loans,11535.57,121032,123507,0,121032,TUESDAY,18,Y,1,0,,,XAP,Approved,-1053,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,1350,Consumer electronics,12,low_normal,POS household with interest,365243,-1022,-692,-692,-655,0
1958865,117651,Consumer loans,16739.055,89995.5,94747.5,0,89995.5,FRIDAY,15,Y,1,0,,,XAP,Approved,-339,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Regional / Local,140,Consumer electronics,6,low_normal,POS household with interest,365243,-309,-159,-159,-155,1
2436650,230542,Consumer loans,13744.44,93100.5,74326.5,22500,93100.5,MONDAY,18,Y,1,0.253076848,,,XAP,Approved,-506,Cash through the bank,XAP,,Refreshed,Consumer Electronics,POS,XNA,Regional / Local,1560,Consumer electronics,6,middle,POS household with interest,365243,-475,-325,-355,-353,0
2632994,422700,Revolving loans,3375,67500,67500,,67500,FRIDAY,11,Y,1,,,,XAP,Approved,-174,XNA,XAP,Unaccompanied,Refreshed,XNA,Cards,x-sell,Regional / Local,1560,Consumer electronics,0,XNA,Card X-Sell,365243,365243,365243,365243,365243,0
2430588,449107,Consumer loans,3365.685,33660,30294,3366,33660,SUNDAY,15,Y,1,0.108909091,,,XAP,Approved,-2875,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Stone,800,Consumer electronics,10,low_normal,POS household without interest,365243,-2843,-2573,-2573,-2567,0
1985213,359936,Consumer loans,2431.98,21195,20965.5,2119.5,21195,TUESDAY,18,Y,1,0.099992557,,,XAP,Approved,-2198,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,25,Connectivity,12,high,POS mobile with interest,365243,-2147,-1817,-1847,-1843,1
1158840,257285,Revolving loans,6750,135000,135000,,135000,MONDAY,16,Y,1,,,,XAP,Approved,-177,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,365243,0
1335887,292425,Cash loans,74159.82,855000,892242,,855000,WEDNESDAY,17,Y,1,,,,XNA,Approved,-1077,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,18,high,Cash X-Sell: high,365243,-1047,-537,-537,-534,1
1486264,229970,Cash loans,50352.615,706500,748467,,706500,FRIDAY,13,Y,1,,,,XNA,Approved,-4,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,18,low_normal,Cash X-Sell: low,,,,,,
1590683,321514,Cash loans,10711.125,139500,180958.5,,139500,WEDNESDAY,14,Y,1,,,,XNA,Approved,-1681,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,24,middle,Cash X-Sell: middle,365243,-1651,-961,-961,-954,1
2008853,195318,Cash loans,,0,0,,,TUESDAY,18,Y,1,,,,XNA,Refused,-349,XNA,SCOFR,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1273041,282719,Cash loans,,0,0,,,WEDNESDAY,18,Y,1,,,,XNA,Canceled,-123,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1921228,315398,Cash loans,10492.02,90000,95940,0,90000,THURSDAY,15,Y,1,0,,,XNA,Approved,-2592,Cash through the bank,XAP,Unaccompanied,New,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12,high,Cash Street: high,365243,-2562,-2232,-2232,-2225,1
1656675,130213,Cash loans,29126.115,337500,368685,,337500,MONDAY,10,Y,1,,,,XNA,Refused,-936,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,24,high,Cash Street: high,,,,,,
1496091,319170,Cash loans,,0,0,,,WEDNESDAY,18,Y,1,,,,XNA,Canceled,-384,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1656843,319170,Cash loans,,0,0,,,FRIDAY,18,Y,1,,,,XNA,Canceled,-249,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
2558815,319170,Cash loans,28745.055,675000,744498,,675000,MONDAY,17,Y,1,,,,Repairs,Approved,-595,Cash through the bank,XAP,Family,Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,36,low_normal,Cash Street: low,365243,-564,486,-324,-317,0
1781979,157607,Cash loans,,0,0,,,TUESDAY,15,Y,1,,,,XNA,Canceled,-224,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1706770,214132,Revolving loans,,0,0,,,MONDAY,15,Y,1,,,,XAP,Canceled,-217,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Card Street,,,,,,
2791094,283927,Cash loans,21321.99,292500,324931.5,0,292500,FRIDAY,15,Y,1,0,,,XNA,Approved,-2301,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,24,middle,Cash Street: middle,365243,-2271,-1581,-1581,-1578,1
2774797,455603,Cash loans,22368.6,765000,765000,,765000,TUESDAY,17,Y,1,,,,Payments on other loans,Refused,-1633,Cash through the bank,LIMIT,"Spouse, partner",Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,60,low_normal,Cash Street: low,,,,,,
1755137,443331,Cash loans,38656.8,360000,360000,0,360000,TUESDAY,17,Y,1,0,,,XNA,Refused,-2433,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12,middle,Cash Street: middle,,,,,,
2139201,403132,Cash loans,9459,225000,225000,,225000,TUESDAY,10,Y,1,,,,XNA,Approved,-842,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,48,middle,Cash X-Sell: middle,365243,-804,606,365243,365243,0
1594352,294468,Consumer loans,8303.31,74520,82390.5,0,74520,MONDAY,16,Y,1,0,,,XAP,Approved,-513,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Regional / Local,200,Consumer electronics,12,middle,POS household with interest,365243,-482,-152,-482,-472,0
2628329,268681,Consumer loans,7826.805,85464,85464,0,85464,FRIDAY,14,Y,1,0,,,XAP,Approved,-424,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Regional / Local,200,Consumer electronics,12,low_action,POS household without interest,365243,-386,-56,-56,-51,0
1306153,128565,Consumer loans,27111.105,140580,146610,0,140580,SATURDAY,11,Y,1,0,,,XAP,Approved,-502,Cash through the bank,XAP,,New,Computers,POS,XNA,Regional / Local,200,Consumer electronics,6,middle,POS household with interest,365243,-471,-321,-321,-319,0
1536231,235647,Consumer loans,13965.885,71055,74808,0,71055,TUESDAY,15,Y,1,0,,,XAP,Approved,-588,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Regional / Local,200,Consumer electronics,6,middle,POS household with interest,365243,-557,-407,-407,-401,0
1642911,145235,Consumer loans,8303.13,62955,60646.5,6295.5,62955,SUNDAY,11,Y,1,0.102422572,,,XAP,Approved,-261,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Regional / Local,200,Consumer electronics,8,low_normal,POS household with interest,365243,-231,-21,-21,-16,1
2763237,436332,Consumer loans,9892.305,108018,108018,0,108018,FRIDAY,16,Y,1,0,,,XAP,Approved,-364,Cash through the bank,XAP,,Refreshed,Clothing and Accessories,POS,XNA,Regional / Local,100,Clothing,12,low_action,POS industry without interest,365243,-332,-2,365243,365243,0
1687363,188137,Consumer loans,16073.01,152100,183231,0,152100,SATURDAY,14,Y,1,0,,,XAP,Approved,-559,Cash through the bank,XAP,,New,Computers,POS,XNA,Country-wide,58,Consumer electronics,12,low_action,POS mobile without interest,365243,-528,-198,-198,-194,0
2813538,441346,Consumer loans,8021.115,79868.16,79472.16,7987.5,79868.16,SUNDAY,11,Y,1,0.099464297,0.193329933,0.852536998,XAP,Approved,-301,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,15,Connectivity,12,middle,POS mobile with interest,365243,-261,69,-201,-196,0
1431119,205692,Consumer loans,3117.915,38403.27,30721.5,7681.77,38403.27,WEDNESDAY,10,Y,1,0.217849831,0.16071631,0.71564482,XAP,Approved,-336,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,47,Connectivity,12,middle,POS mobile with interest,365243,-297,33,-207,-199,0
1053961,289909,Consumer loans,10024.245,52245,49162.5,5400,52245,FRIDAY,16,Y,1,0.107786317,,,XAP,Approved,-2125,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,6,high,POS mobile with interest,365243,-2063,-1913,-1943,-1927,0
2754664,431018,Consumer loans,12727.755,89100,82863,6237,89100,TUESDAY,15,Y,1,0.076236364,,,XAP,Approved,-2569,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,59,Furniture,7,low_normal,POS industry without interest,365243,-2535,-2355,-2355,-2347,0
2464557,206037,Consumer loans,13945.635,122782.5,122782.5,0,122782.5,SUNDAY,15,Y,1,0,,,XAP,Approved,-143,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,44,Connectivity,10,low_normal,POS mobile without interest,365243,-108,162,365243,365243,0
2491261,326977,Consumer loans,3060.315,37903.5,30321,7582.5,37903.5,THURSDAY,14,Y,1,0.217869902,,,XAP,Approved,-277,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,10,Connectivity,12,middle,POS mobile with interest,365243,-247,83,-157,-155,0
2458503,418685,Consumer loans,12882.15,63621,69003,0,63621,FRIDAY,17,Y,1,0,,,XAP,Approved,-292,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,1000,Consumer electronics,6,middle,POS household with interest,365243,-260,-110,-140,-136,0
1177271,375772,Consumer loans,6132.015,112383,136116,0,112383,SATURDAY,11,Y,1,0,,,XAP,Refused,-234,Cash through the bank,SCO,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1000,Consumer electronics,24,low_action,POS household without interest,,,,,,
2236389,353027,Consumer loans,9524.565,71271,78327,0,71271,WEDNESDAY,19,Y,1,0,,,XAP,Refused,-1342,Cash through the bank,LIMIT,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1000,Consumer electronics,12,high,POS household with interest,,,,,,
2173426,275511,Consumer loans,9379.62,100696.5,114876,0,100696.5,MONDAY,17,Y,1,0,,,XAP,Approved,-234,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,1000,Consumer electronics,16,middle,POS household with interest,365243,-204,246,365243,365243,1
1864888,265361,Consumer loans,18301.05,106146,102942,10615.5,106146,SATURDAY,17,Y,1,0.101809608,,,XAP,Approved,-1124,Cash through the bank,XAP,Family,Refreshed,Audio/Video,POS,XNA,Country-wide,1000,Consumer electronics,6,low_normal,POS household with interest,365243,-1091,-941,-941,-934,0
2491269,269093,Consumer loans,6219.135,64125,70897.5,0,64125,SUNDAY,10,Y,1,0,,,XAP,Approved,-456,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,1000,Consumer electronics,12,low_action,POS household without interest,365243,-424,-94,-94,-85,0
